Station_ID,City,Install_Date,Charger_Type,Daily_Avg_Utilization_Hrs,Avg_Charging_Rate_INR,Electricity_Cost_INR,Total_Energy_Dispensed_kWh,Maintenance_Incidents,Total_Maintenance_Cost_INR,Operational_Status,Install_Cost_INR
EV-0367,Bangalore,2022/03/24,l2,8.077641295053764,20.416409834588467,8.25564770385043,36953.32950792447,3,13545.730654453318,Active,150188.51930907168
EV-0368,Hyderabad,2022/07/10,DCFC,4.8647999754642,14.567121461727902,8.795855629654046,66458.1206834635,1,14012.744842212021,Active,0.0
EV-0369,Chennai,2022/03/12,L2,4.244784335370644,23.358288644024306,7.468346175332505,56480.43409973799,2,9836.724918516382,Under Maintenance,195902.28618218307
EV-0370,Hyderabad,02-09-2023,L2,9.151607326215412,21.100626384271184,7.929283524219917,61597.966730246946,0,14080.442413256333,Offline,179494.80636990035
EV-0371,Kochi,11-03-2022,DCFC,9.163369066354075,17.380536175719786,9.594640641216314,39086.96447210337,4,23260.849889339246,Active,1629446.4234002803
EV-0372,Kochi,2023/11/23,l2,,19.26485312347022,7.997279804890887,47471.0421969703,4,12768.237473995267,Active,199567.15464279713
EV-0373,Chennai,29-08-2022,L2,10.797126226012054,15.698161343781742,8.807956549159442,60876.09709971804,6,9264.94592477959,Active,221181.96396722604
EV-0374,Bangalore,2023/02/18,L2,5.782233268674377,18.620885579851628,7.382543697283271,71652.69349285422,3,19790.680788057023,Active,160402.7506527895
EV-0375,Coimbatore,2022/05/03,L2,6.711957161609897,18.132673934995065,8.71601734336426,40878.503608271225,4,17616.77465920813,Active,157900.97343081763
EV-0376,Chennai,2023/08/07,L2,6.28836864537893,16.830473221215208,7.451080640194698,61706.77860756229,1,16063.092212588044,Active,193936.6148307109
EV-0377,Coimbatore,2022/09/10,l2,7.809400543614199,17.562885027348283,6.103577623940327,39318.92305084574,3,8406.790170837496,Active,194364.91967956437
EV-0378,Madurai,16-08-2023,L2,7.178553734502357,17.366025048381147,7.992417112078958,81757.90659239913,1,9116.93158400965,Active,167646.93417213525
EV-0379,Coimbatore,2023/09/01,L2,7.144905403954144,16.23652656136473,7.529696857396038,43777.62937591206,3,7313.405751014893,Active,210718.73914808015
EV-0380,Bangalore,10-02-2022,DCFC,7.111972657260512,16.783705508206673,6.375218640602737,59652.57761078167,4,25736.486258628356,Under Maintenance,1541008.350478948
EV-0381,Madurai,27-09-2023,,2.2785942080257886,15.616311148000575,8.191492851673173,52484.14422850449,5,20099.344642508655,Active,153908.33291926052
EV-0382,Coimbatore,2022/03/25,L2,9.355400070632154,20.214661531121237,7.1064735150466785,89079.5468204074,4,17326.338033860728,Under Maintenance,282858.11706316663
EV-0383,Madurai,06-03-2023,L2,5.136385002650641,16.63577450708746,11.092641278462683,53448.524120368456,1,24749.51198858332,Active,282902.8527065386
EV-0384,Coimbatore,2023/11/05,L2,6.377416566416305,16.055958256859693,6.535557766586333,42274.159655148076,4,12790.481684172952,Active,181377.3379370211
EV-0385,Bangalore,2023/08/21,DCFC,13.170595094504016,20.183009359631995,6.787075057549861,59592.59768919594,4,20072.47918998872,Active,1335411.0560071324
EV-0386,Coimbatore,2023/08/02,l2,10.57252400837317,19.23924070867866,8.86955110664779,59258.6130016306,1,15532.809456974388,Active,232093.91465204727
EV-0387,Coimbatore,2023/06/20,L2,6.90339481160627,20.10900211189792,7.866978119359911,47637.95204361587,6,13852.507921283428,Active,244613.02544721463
EV-0388,Coimbatore,2022/11/20,DCFC,5.513006092689757,20.33216644839331,8.849202309262218,33578.51203657837,1,17493.55454924905,Active,1328761.1971291832
EV-0389,Chennai,25-09-2022,DCFC,9.344050284209143,22.37490979387685,8.3803910538979,42080.01707914465,6,17702.84295795959,Active,1316921.4493304405
EV-0390,Chennai,2022/07/29,l2,6.406607896895154,18.18792046661363,7.417692872068818,63222.48422217379,4,-3909.3917546856883,Active,242730.05142968375
EV-0391,Chennai,17-11-2023,DCFC,7.6078585366172415,15.584784642008986,6.620907606920368,23788.265806490555,8,9079.945657563117,Active,1677327.1658512135
EV-0392,Bangalore,04-01-2024,dcfc,11.829940754170547,19.04207560152425,9.071083080728032,46279.311509214305,8,26103.84467824029,Active,1394702.8683720056
EV-0393,Madurai,2022/11/18,L2,6.369950778854965,17.161990754240364,6.7115498144107,64922.95882725175,1,12370.444396952698,Active,168351.8626735989
EV-0394,Kochi,2022/09/02,DCFC,10.60381737161038,16.584989433368918,8.558905961164161,48597.556714999286,4,9152.295097744121,Active,1564989.2196139288
EV-0395,Coimbatore,2022/09/29,DCFC,6.290997153522698,18.69985034443448,8.918998757256848,82605.65209329114,6,11904.704650003916,Active,1604180.0129030766
EV-0396,Coimbatore,10-02-2023,L2,1.6887795973778754,20.23150546601918,7.873082195970039,,6,24762.65951297726,Active,152495.91963029254
EV-0397,Bangalore,2022/05/15,L2,13.183777425991195,16.828010316807433,7.695852464312197,35579.48196620849,2,9445.533035819022,Under Maintenance,262732.95845235395
EV-0398,Coimbatore,2023/11/19,L2,8.892084327890242,21.048776174663438,7.01627389533898,15280.492966208178,4,18635.957651749006,Active,185763.55507430332
EV-0399,Chennai,23-10-2023,dcfc,21.07056934843013,16.52077208199437,8.462742716704302,79905.3585011795,6,25658.201785868623,Under Maintenance,1341413.1983547607
EV-0400,Kochi,2022/11/04,DCFC,3.606700032538789,18.012193557349075,4.954071168918388,35825.19273872554,3,21707.16409006569,Active,1699507.3011160756
EV-0401,Coimbator,2023/04/14,L2,5.94543304685927,19.272615763561735,8.715726339056811,20196.18032407501,2,14384.535641929306,Active,216568.32577363588
EV-0402,Coimbatore,2022/11/20,L2,8.186003103735798,17.724201582631885,8.119476340975714,40821.21028361848,0,7198.278007846551,Active,185828.98194498377
EV-0403,Chennai,2024/02/09,L2,7.840978430711148,14.947995322122926,7.777184300280318,29107.86337717295,3,19962.726523903813,Active,189418.4958533129
EV-0404, BANGALORE ,2022/03/16,,7.26734426839888,20.35481498357761,8.242302274663848,40928.22664541896,0,13750.888424436052,Active,186080.68399575754
EV-0405,Kochi,10-01-2022,L2,1.0009732037486145,17.253071319287947,6.626443608067872,50618.43876417356,1,21372.315649059758,Active,179183.4241783908
EV-0406,Hyderabad,2023/04/15,L2,2.2189013560892157,19.989796898787386,5.587007311924117,62073.81656070651,3,19079.84446655847,Active,276183.9336861445
EV-0407,Chennai,2023/09/29,DCFC,18.528840490787427,15.971711729944676,8.468575069953962,47379.96589833593,5,29969.021942854735,Active,1204590.7473967308
EV-0408,Madurai,31-07-2023,L2,10.738323832174224,16.313126835807175,9.31654617218469,50379.36049002014,1,26842.408546626906,Active,234278.20258190978
EV-0409,Madurai,2022/04/13,DCFC,6.23337177140901,20.224866819110716,6.260598028063263,41276.07165394804,8,16409.99022447979,Active,1595821.7637361542
EV-0410,Hyderabad,2022/03/17,l2,9.976068686015955,19.181016185484047,6.947519923003587,27324.526591255115,3,22214.27534905642,Active,292428.20642679004
EV-0411,Bangalore,05-07-2023,l2,3.9419305846417547,17.622828578630646,8.752324893027437,22301.896355511482,1,,Offline,240497.08566688828
EV-0412,Hyderabad,2022/08/07,L2,4.513934866328299,19.210063196341675,8.358889759946852,44532.71329495458,2,17703.55698332835,Active,285472.876680344
EV-0413,Coimbatore,03-06-2023,L2,3.7442991953421263,16.591921728911284,10.963108456306708,51269.596678148206,3,12488.64640214068,Under Maintenance,209681.66692132427
EV-0414,Coimbatore,29-09-2022,,4.375201135778385,18.720518234977817,9.075657468825899,43420.782181606235,1,17396.199195288147,Active,1776040.1899077822
EV-0415,Madurai,2022/05/16,L2,8.306740023806547,18.75710784678013,8.835424471893049,22860.09510707987,3,16874.027486367188,Active,278048.17191739666
EV-0416,Bangalore,24-12-2022,DCFC,7.8194143212144995,17.752436789617942,7.236211300005118,53021.00139902258,5,7045.750923704402,Active,1457256.9046221024
EV-0417,Chennai,2022/03/12,L2,12.099357599819662,16.829428588818484,8.524805796390682,74439.57324356471,5,11941.360531716064,Active,163942.11996805595
EV-0418,Coimbatore,2022/09/08,DCFC,7.650176515868595,18.640497156429586,9.49541366247537,48280.30229733278,5,16151.578524361716,Active,1661679.5966686297
EV-0419,Madurai,2023/01/14,L2,,18.390037713398204,7.8356092349270945,41307.04133635876,6,3713.035088945102,Active,175283.95080843326
EV-0420,Kochi,2022/10/19,DCFC,7.724851457000183,17.56835584216078,7.882785426262868,49092.58939634721,4,14520.778146474075,Under Maintenance,1783376.1504733998
EV-0421,Madurai,2022/06/11,DCFC,9.535674126148198,16.4323710596385,8.141353526606933,33434.30233155322,1,20042.351449198082,Active,1432357.0873639134
EV-0422,Coimbatore,2023/03/25,l2,4.330000001153632,18.524954098670936,7.335501318527765,32466.513060557772,1,21501.23241612853,Active,233551.0231034014
EV-0423,Coimbatore,2023/07/11,l2,10.117333845498893,17.57335527032679,8.268963514123314,56771.21132141955,5,11087.776431607843,Offline,228892.6296818409
EV-0424,Madurai,22-12-2023,DCFC,6.852347213978592,16.430684759126134,8.243972138275682,64854.82293548499,4,21822.03086773934,Active,1290011.6170739173
EV-0425,Chennai,2022/11/06,DCFC,17.141697499359328,18.58705962151622,9.479986413180656,47793.524717083696,5,31560.873848771993,Active,1537208.7927258145
EV-0426,Hyderabad,2023/09/19,,47.73269592822595,21.716610944110773,7.810607557489297,20393.5242857635,1,4260.546513805681,Active,180982.19546533437
EV-0427,Coimbatore,2023/11/01,DCFC,6.951458016520908,17.766344668185845,8.674728546063506,55300.23389803626,1,15578.959564921619,Active,1641783.0095885464
EV-0428,Madurai,2023/06/26,DCFC,6.863096791954163,21.495553082484044,7.840434718007949,81010.73255506172,1,16132.14605605984,Active,1222339.5629495624
EV-0429,Madurai,2022/01/09,dcfc,4.951908837551397,22.72866342946019,8.639759441782244,46341.52754827573,1,22593.97608946371,Offline,1355692.813942729
EV-0430,Bangalore,2023/11/15,DCFC,13.10903473386269,16.59316219524465,7.749941544208102,47332.31336894866,4,24647.887206938078,Active,1617271.8740330932
EV-0431,Hyderabad,2023/07/22,DCFC,10.349017120003786,18.51808841639793,8.573472986945207,36910.49704829093,0,21968.65519804026,Active,1353301.6945434383
EV-0432,Madurai ,2022/11/03,L2,4.759619102592197,22.70746383563262,8.728235829088447,57220.30996840115,0,11096.091573014515,Active,282816.12727661896
EV-0433,Chennai,2023/11/11,L2,8.904635890512345,18.25784007718191,6.933343866942191,39935.248032580814,2,7009.753733005679,Active,184937.184133355
EV-0434,Kochi,2022/04/17,L2,3.6814423596337296,18.5736242915308,9.102375420670601,65322.52846502892,0,11760.809061889471,Active,217628.50239264133
EV-0435,Hyderabad,2022/05/18,DCFC,11.773611486606148,15.159989051250216,7.833522613051978,,5,22884.942183401577,Active,1405101.2752566016
EV-0436,Kochi,2022/09/28,DCFC,8.461500796091771,17.436676199360665,7.530203305373851,55126.87202178446,4,19629.596900032237,Active,1740355.1403769567
EV-0437,Hyderabad,2022/04/29,L2,10.81279333064643,19.611177369337874,7.289991888329978,49304.8363091066,2,26612.30716820075,Offline,226032.06660483044
EV-0438,Kochi,2022/04/20,DCFC,8.180151297734419,23.3585652859025,8.298200278098241,73326.67428963952,1,7783.3527729493135,Active,1635004.0946683872
EV-0439,Hyderabad,31-01-2024,DCFC,7.476532944323404,18.10798633305662,7.995378311096478,56142.19079297072,2,20206.60989846781,Active,1213993.398937605
EV-0440,Madurai,2023/07/21,L2,8.482332351214795,15.17474735549729,8.370807185541686,70805.10978687381,1,18774.330998867106,Active,182713.81926096987
EV-0441,Kochi,2022/06/09,l2,6.158881341614571,15.689501618453383,8.39022078431848,51629.3525116575,2,13573.416314185193,Active,244736.6760781574
EV-0442,Hyderabad,06-10-2022,L2,2.455415236104195,18.428420628123405,8.608584645350179,47438.895492285774,5,18879.637958313622,Offline,207368.66751814674
EV-0443,hydrabad,2022/10/16,,7.618498366166981,20.854413596104497,10.776284116153057,49427.138456971625,6,15699.824054617424,Active,222314.23008485217
EV-0444,Bangalore,2023/09/12,l2,4.611241663500613,19.774707365750793,8.03969175733185,38428.86197934211,4,17301.53757770751,Active,275420.2303168111
EV-0445,Hyderabad,04-08-2022,L2,3.745845211551494,19.42051172702025,7.265426613427427,57975.03175555808,2,18402.74965501791,Active,224862.49515967877
EV-0446,Kochi,2024/01/05,L2,8.090732921096524,21.118288773835193,5.980186667661766,39644.6248879477,3,19900.546476275293,Active,247874.90709137567
EV-0447,Coimbatore,18-12-2022,L2,5.802228812750765,17.059541824962096,6.804683201809413,51686.945622767744,4,15434.05833080202,Active,248516.25624899584
EV-0448,Hyderabad,28-07-2022,L2,9.069261016514224,18.53818943991513,9.235348650752911,62828.02949695868,1,23886.680273064347,Active,270541.79144340276
EV-0449,Coimbatore,05-12-2023,L2,4.527648078102324,17.45923575959521,8.719924506773108,73753.23364665409,0,-4739.391826810967,Under Maintenance,245720.92327365364
EV-0450,Madurai,12-10-2023,DCFC,5.322927558715434,17.957088529095852,6.650013953485006,52442.90125797485,7,24418.788103440675,Active,1760900.8813051414
EV-0451,chennai,2022/09/28,l2,9.375740065753483,16.487461291349028,10.464212440999221,62918.10584099049,2,9360.780357787908,Active,201325.94740302602
EV-0452,Chennai,2023/06/02,DCFC,12.95929197448924,17.81204785713241,8.32676447766151,61128.31625571221,8,15112.053564905493,Active,1566749.623700236
EV-0453,Bangalore,2023/05/16,DCFC,5.052023815922371,18.4445688675092,8.460316719880339,,4,-3496.8474788005374,Active,1394832.1369338855
EV-0454,Hyderabad,2022/09/15,L2,7.144402207150278,17.757057000276898,10.24422517993608,81617.05181636265,3,19784.303908628415,Active,238009.36176220328
EV-0455,Coimbatore,2022/02/22,L2,10.203096371472009,18.177876993972397,9.739455720828213,41356.36695681585,6,10972.692403463974,Active,276441.0959815892
EV-0456,Coimbatore,2022/04/05,L2,5.303556388446332,19.310081086874373,8.78113747583216,51364.91939224348,4,22450.62680301773,Active,237983.7841121031
EV-0457,Kochi,2023/10/12,L2,7.995144241132272,20.9773915381288,8.829213940826255,71811.79630097642,2,12367.631445635689,Offline,205840.53871900158
EV-0458,Coimbatore,2023/03/10,L2,,21.122311736225196,8.922785096170866,71441.87364198235,7,16996.428491241895,Active,162034.28440765585
EV-0459,Kochi,11-10-2022,L2,6.158041812576427,20.022843534793985,7.759032868287984,50214.80597053492,5,18200.437627183677,Active,204249.73538041423
EV-0460,Madurai,2022/02/15,L2,9.224588841126083,15.980037043123367,8.286792897544197,64856.25121760942,5,9921.278384503388,Active,177310.12673614343
EV-0461,Chennai,2022/01/04,L2,7.048079169387433,17.779180028860292,8.574320494074712,46640.41495334667,0,8046.132816151473,Active,294129.422442297
EV-0462,Hyderabad,2022/12/08,L2,9.72317465678909,17.951429938574798,7.873217405621588,42669.816645514125,2,16414.4160001709,Active,257254.77623374294
EV-0463,Kochi,2024/02/29,l2,7.5632560105696545,17.185700338422873,7.034580490284447,31808.1639032234,1,13613.79184883768,Active,262407.47315397934
EV-0464,Chennai,14-05-2022,l2,12.046849193002105,19.184702358059212,7.733869598691332,60858.22048218921,5,17492.24503942102,Active,215395.3899000567
EV-0465,Coimbatore,2023/10/15,L2,2.5877165769518267,15.311343013437085,7.012067392094079,62438.31396902684,3,8271.709603476802,Active,166494.7242197559
EV-0466,Coimbatore,2022/09/26,L2,5.957016624847588,21.887132939056585,8.06437257087223,41481.66056666507,8,13216.214160471081,Active,190007.47292509815
EV-0467,Chennai,2022/06/15,DCFC,6.819597930185769,20.890441343043427,6.219542847993487,54021.500509778525,4,21136.217688060733,Under Maintenance,1792804.8257087758
EV-0468,Coimbatore,2024/01/30,L2,3.959377063854377,19.456404523803517,8.341038510507547,89764.826418079,3,2812.6513177970373,Active,223016.90262023156
EV-0469,Madurai,2023/03/29,L2,3.982040765484901,18.37578134015963,6.368725504431835,67200.23450176047,2,19977.286354785832,Active,219146.96800400357
EV-0470,Madurai,2023/07/19,l2,6.919314555128051,20.957678590145107,7.596526940006995,36477.74086131708,3,11212.79077441954,Offline,215011.23260577605
EV-0471,Chennai,24-12-2023,L2,7.0657523370546675,19.878809873560535,8.504101074480845,65023.43419645082,5,,Active,224396.62000391114
EV-0472,Kochi,2023/03/14,DCFC,46.76538708628446,20.713275568436185,8.79114671151253,36547.07328123979,8,11535.846410429287,Active,1567441.7448617832
EV-0473,Kochi,29-07-2023,DCFC,3.6923485996386205,18.38189583548032,8.6723592088835,6571.725322179722,3,12393.366320035244,Active,1770664.9092495674
EV-0474,Chennai,2022/01/10,L2,5.689437952504274,22.078626171728335,8.31973391447388,49693.81785100807,3,8790.43940719761,Active,242290.37405153812
EV-0475,Kochi,2022/04/25,DCFC,4.089263400609079,20.83377575137971,6.880726684752508,73448.02189389478,5,20733.06365544298,Active,1721383.2990384013
EV-0476,Kochi,19-03-2022,DCFC,8.839703890679289,19.51907259087186,8.980608354866758,,2,17270.80924755099,Active,1525000.295309442
EV-0477,Madurai,2023/12/09,DCFC,4.324331124547566,21.01194584086231,6.903598635494889,55658.52753638982,4,22000.678555662533,Offline,1396365.11599887
EV-0478,chennai,02-06-2022,DCFC,5.965719620010296,17.661676116332057,9.094575820454326,41874.05880125159,3,-4140.587358629298,Active,1621041.6062763475
EV-0479,Bangalore,2023/07/13,DCFC,14.221378985953976,16.164999281305946,8.627704757481705,57296.7452586897,7,22187.131899126907,Active,1463431.823970837
EV-0480,Hyderabad,06-02-2022,L2,4.960928313756089,19.14310102609495,9.358901514739538,45962.59744533634,4,6589.933841148355,Active,155518.33750782462
EV-0481,Kochi,2023/01/14,L2,8.234696112451635,18.385819108373063,8.024868484016297,42295.16462046034,4,11879.77811565245,Active,272290.663720923
EV-0482,Bangalore,2023/08/20,l2,10.490199338832872,18.10456531544474,7.181235892788979,65930.03303458357,2,15852.493273836446,Under Maintenance,169238.26681806264
EV-0483,Kochi,20-07-2023,L2,6.974279321813813,20.932624078698808,6.70734747584075,42109.4633043411,4,16936.00418733203,Active,205205.81986753584
EV-0484,Madurai,2022/06/01,L2,8.754027286421017,18.83427842642126,6.818420665427074,66908.54834714114,5,24119.687366526334,Active,221576.64136668044
EV-0485,Chennai,2023/03/17,L2,1.316447777659043,19.027138147070968,6.363225251392987,41117.210570542804,3,5745.264218788734,Active,214872.0000632891
EV-0486,Kochi,11-05-2022,L2,5.427370182880374,17.84589488249181,8.942002916936564,80877.37932234333,0,16147.273754019388,Active,258849.86455350136
EV-0487,Madurai,2022/02/12,DCFC,6.962252042322442,20.26224627855905,9.0674169530324,25390.48339572321,3,13118.813619513468,Active,1301048.4640830846
EV-0488,Hyderabad,2022/11/12,DCFC,3.867587303999233,19.903751562615838,8.553699925256849,,6,,Active,1598228.4992708815
EV-0489,Kochi,2023/01/09,l2,7.019123338510229,20.247319353788587,7.966959087926721,,5,15513.581256551137,Active,157755.44997610053
EV-0490,Chennai,10-02-2022,L2,9.149851390147877,17.50547206672764,10.060959436462513,20239.341452179055,3,14044.07718874883,Active,265139.26773797645
EV-0491,Madurai,2023/01/02,DCFC,1.801098429974945,21.10817692009399,7.901851517035992,11435.207858672511,1,9334.4604093327,Active,1666959.4468762672
EV-0492,Madurai,2022/08/04,l2,3.5273178354903814,22.177536847532746,8.220916808143894,20368.88574634087,6,8406.114047469175,Active,283458.7111499954
EV-0493,Madurai,30-11-2023,DCFC,6.962033176910463,20.18407679464941,7.952148486670881,45618.66184533488,3,13675.441076017532,Active,1620442.2596005814
EV-0494,Hyderabad,2022/09/13,L2,7.65104932360012,16.881423425511418,7.661691933536552,45999.349851738305,2,7896.912514925214,Under Maintenance,257648.7909206561
EV-0495,Kochi,14-11-2023,L2,8.345200937274127,16.895595431527596,8.630974489831098,54994.99221849299,3,14435.47860432558,Active,290934.7054852019
EV-0496,Hyderabad,2022/04/16,DCFC,6.777223697219419,17.749246088813823,7.366503310795477,47044.97777335486,6,13733.152789305383,Under Maintenance,1593293.7741198007
EV-0497,Coimbatore,29-12-2022,L2,7.653781012539522,17.37124557196296,7.29942217348536,54492.74696766274,1,2749.8234914506666,Active,212023.3370096257
EV-0498,Coimbatore,09-03-2024,,8.758701771351703,18.357814748625472,8.681469385409354,43246.75378342396,3,24668.06538086266,Active,235109.89031789143
EV-0499,Kochi,28-07-2023,dcfc,5.463854745574185,19.764884932735697,7.502391633437661,60722.236362075215,1,15386.288330729596,Active,1427413.317279762
EV-0500,Hyderabad,2023/02/21,L2,4.978534784983948,19.079904881499697,8.133482028075179,58914.65004760283,4,2813.049299127306,Active,237723.00549800444
EV-0501,Chennai,2023/09/28,,6.078733422662829,18.904578112772576,7.658671880236473,45099.610702137215,1,16235.664661044271,Active,172022.99784620188
EV-0502,Madurai,2024/02/07,DCFC,6.998719855693533,18.01759450039971,7.988448701773352,57995.17152008586,2,13983.053403242353,Active,1389956.672045868
EV-0503,Madurai,08-06-2022,L2,4.854316391996704,18.3523081456709,7.326710881533376,47140.31096076996,5,8411.171551396646,Active,171756.49075037809
EV-0504,Kochi,31-08-2022,DCFC,5.51560670881697,20.093151015058,7.359411247250907,27165.111269103418,2,16546.514703871293,Active,1686092.2411660189
EV-0505,Coimbatore,2022/06/16,L2,7.494254426268239,14.47608394500037,7.180267878189715,63567.449620739324,3,10289.230724051991,Active,243717.01510260953
EV-0506,Coimbatore,2022/07/01,L2,6.894376952574288,18.477219183042536,8.843330109861451,36397.75930102356,4,15965.163144162238,Active,167537.03582633872
EV-0507,Madurai,2023/02/27,L2,6.036657192960605,19.07597518985465,8.17188483425133,63407.359327126505,3,11492.451633054148,Active,265561.745506691
EV-0508,Kochi,2022/01/26,L2,2.147326724843377,20.067166137094585,8.918550823793664,,6,10472.10441260007,Active,279894.89302512305
EV-0509,Hyderabad,2022/07/03,DCFC,6.49123001997865,16.479908121432352,9.025386564543961,48732.16536474316,3,14922.330759822906,Active,1531843.8644203292
EV-0510,Coimbatore,25-01-2024,DCFC,4.0749900812273925,16.37418063509376,7.540085672864326,21845.09906823371,3,6889.53510914766,Active,1522087.1301616705
EV-0511,Hyderabad,2022/12/07,L2,8.95770676301475,19.667909989756268,8.881584984388564,73096.18336121665,3,14587.313871949418,Active,222302.23393384562
EV-0512,Coimbatore,2023/02/26,dcfc,5.728197116803731,14.691095519486169,7.985879278066567,44553.292079688676,2,18286.26889006495,Active,1324308.8831366638
EV-0513,Coimbatore,2023/11/17,L2,4.0094198594437,21.16437822152157,7.841326494520748,59518.453807333746,3,21353.053953677707,Active,223638.7640979496
EV-0514,Bangalore,2024/01/23,L2,,18.95318398298562,9.252367096660775,48290.38814943828,4,20442.841069970713,Active,178552.83425404702
EV-0515,Coimbatore,2022/09/12,l2,9.676748962730478,21.617442425686875,8.553768462815432,45928.46996656418,3,21766.652579276633,Under Maintenance,202263.39716836397
EV-0516,Chennai,01-10-2022,,8.077039622861548,16.325855246860975,7.6475757449362725,52892.11757595484,3,12726.429868851921,Active,257689.57872517465
EV-0517,Kochi,2022/06/13,l2,,17.62728106256352,8.488793315526648,50398.584251627704,3,9876.821242475948,Under Maintenance,182613.44567013197
EV-0518,Madurai ,2023/12/20,DCFC,3.184762352382859,13.684263346146228,6.734287347830411,45995.108147363186,2,19076.781808017695,Active,1266958.2120041791
EV-0519,Hyderabad,2022/04/21,L2,10.554000249415804,16.908620474009446,8.247312981139617,49170.28162081771,5,12415.533295058818,Under Maintenance,262399.2383561773
EV-0520,chennai,2023/01/27,L2,4.9459320649102425,18.132306238556243,6.500408449141816,56405.96984407565,4,-589.2417179064887,Active,176675.39037408313
EV-0521,Chennai,2022/02/09,L2,8.834459782180858,14.574584839983126,7.015600374131817,57467.28765137442,0,18734.335054176903,Active,186883.13797100665
EV-0522,Hyderabad,2023/04/27,L2,5.686592804121463,17.7107463756032,8.584639698269118,50650.35819115894,2,25105.488851935923,Active,152632.13442339754
EV-0523,Bangalore,2022/08/16,DCFC,15.468785426174577,14.525319646279511,5.32975400257319,59314.05484721658,7,26466.00382588536,Active,1778533.3668523668
EV-0524, BANGALORE ,2022/07/24,L2,9.767185239688185,17.98507963017715,9.802511859074755,43638.9529333537,3,16025.51491225326,Active,242685.53483496507
EV-0525,Hyderabad,17-04-2023,l2,8.120343174768834,20.794223854216472,8.834492720704601,83373.29571494684,1,9394.445580048161,Under Maintenance,254157.8178767312
EV-0526,Kochi,2022/12/25,L2,8.389637399399849,18.430040499771756,6.161466877510262,72283.82912011672,1,20846.777117793463,Under Maintenance,182149.16429299698
EV-0527,Bangalore,2022/11/09,l2,6.253902534610919,21.816414745223607,10.39849860669323,61436.64492247417,2,17043.21430394053,Active,253106.4586091807
EV-0528,Hyderabad,2022/08/22,L2,5.415084644817973,20.07258512678922,10.674103892486018,20876.292592444242,2,13264.29014917785,Offline,239456.4926539885
EV-0529,Chennai,2022/08/17,L2,6.845746724464526,21.19629569721394,7.819508341010262,59090.28708282473,5,12747.908229302859,Under Maintenance,204918.4468833005
EV-0530,Chennai,2022/01/25,DCFC,10.170384724038524,16.970109518243433,7.0735109352997565,44950.44375706918,5,19448.53034294993,Active,1786820.6472567082
EV-0531,Kochi,2023/11/07,DCFC,12.66800927703123,16.921716743214795,9.686303574202864,35319.789028859705,7,15219.826013891217,Active,1294764.8913622089
EV-0532, BANGALORE ,2022/07/17,L2,4.019104283773716,19.191226832770738,7.656209862559741,44568.55924542771,5,7704.964967649312,Active,223993.8264131335
EV-0533,Bangalore,13-02-2023,L2,9.005213041476022,15.344595816734282,8.161039507812854,36982.4789910587,3,21090.114023598217,Active,246274.2098954057
EV-0534,Kochi,2022/12/03,l2,7.7929920863475335,19.44228749952418,9.217289733922767,57602.04640639259,6,20173.366986527275,Active,177146.93664089928
EV-0535,Madurai ,13-10-2022,L2,7.074680520309844,17.85216036690614,7.846488536206803,74239.91093844842,4,14162.558242297708,Active,231106.49323742953
EV-0536,hydrabad,2022/03/13,L2,10.199715249784601,21.159993675093315,7.758945749683332,62390.43187560173,2,12976.752585649207,Active,217541.92242968112
EV-0537,hydrabad,2024/03/02,L2,7.245943631502948,19.85902450815882,6.727605022794782,91437.87861184379,1,14884.111476075695,Active,219153.07410209975
EV-0538,Chennai,13-10-2022,L2,4.9127327006439625,20.693412860680255,7.369456904261985,26695.813556368932,3,,Offline,220407.3075873893
EV-0539,Coimbatore,2022/12/26,L2,7.22932594313352,16.991587837209906,7.739230153743931,42409.4794329634,2,13499.516519572911,Active,282220.79457334755
EV-0540,Bangalore,2023/10/19,L2,30.156290667071904,20.596420537523457,6.761436810965333,35854.62211486534,4,,Active,272794.1161704923
EV-0541,Hyderabad,06-06-2023,L2,7.758211672041622,21.389424988728564,6.852064181790622,68440.52471539787,6,7879.459144957171,Active,244435.4941755805
EV-0542,Kochi,14-02-2023,l2,8.532684079073746,18.422572353239318,8.03360131664399,46691.74464532193,2,11440.319150326319,Active,257473.0403403553
EV-0543,Kochi,2023/11/27,L2,4.352280144089827,17.021298761267023,6.150295854328039,52842.74294715881,3,18876.209959320295,Active,156420.395410216
EV-0544,Coimbator,2023/07/04,L2,9.488340295007038,17.05642559753118,7.120836984378668,59505.28297959589,2,16621.382712394352,Active,261598.7579069503
EV-0545,Madurai,06-12-2022,DCFC,5.862750387828852,20.97802598403193,9.944593993597023,28178.16724194887,6,11602.293747958114,Active,1396092.0793201255
EV-0546,Coimbatore,29-01-2022,L2,7.609034806705447,23.86869148484662,7.6545313528599275,40679.76555192505,1,17002.34233348515,Under Maintenance,197662.13468221913
EV-0547,Kochi,2022/04/29,DCFC,8.04257542580174,16.536709859649555,7.529276591796149,64958.98930546871,8,11035.197774567863,Active,1207870.0054640907
EV-0548,Bangalore,2022/09/25,L2,7.418471726576576,16.38295989991488,7.65005416548516,41778.681492381205,3,,Active,161281.31855279877
EV-0549,Coimbatore,2022/07/02,DCFC,6.227228705868577,20.342828361348957,7.665847618545667,24295.35546396962,6,20218.59472771227,Active,1581992.7356074727
